4.2657,9.4785,3.8367,-0.12563,0.17276,-0.31593,2.2597,0.36766,-1.5405,0.28917,1.0987,-1.1469,0.010173,1.3603,-0.49674,0.24974,-0.050249,-0.12512,1.1491,-0.048818,-0.41617,0.0090166,0.57699,-0.20391,0.35387,0.50994,0.1818,0.16412,-0.50225,-0.93916,-0.41053,-0.12376,0.33611,0.21083,-0.097008,-0.24751,0.14528,0.44464,0.55406,-0.23003,-0.47165,0.30416,0.50843,-0.19644,-0.14922,0.39611,-0.64709,-0.23609,0.20806,0.13585
-1.0344,-4.6922,1.0138,-1.9009,0.23969,-1.1208,-1.8109,1.762,2.4958,-1.9919,1.7763,-1.0375,-0.022416,-0.074659,0.19365,-0.38336,-0.012004,-0.7292,-1.287,0.48027,1.0618,-0.53823,1.437,0.70968,1.4319,0.72966,0.36945,0.46171,-0.67098,0.46734,1.1006,0.85715,-1.2808,0.73978,0.22919,-1.3227,0.27304,-0.25604,0.42502,-0.037319,-0.61158,-0.17824,-0.63312,-0.43613,-1.1615,0.17733,-0.22961,-0.58189,-0.37212,0.78533
7.8717,-1.2705,1.9417,-0.67063,-2.4685,3.0523,2.0254,0.081809,0.0014585,0.098344,-1.0075,-0.25981,-1.1195,-1.5803,0.87804,-1.4385,-2.0146,-0.55629,-2.4388,0.31962,-3.1072,2.9838,-1.2251,0.068931,0.75842,1.5297,-0.87285,-1.0661,-0.5194,-0.093589,0.053207,0.34676,-0.25716,0.0077451,0.4318,-1.0333,-0.44396,-0.20071,-0.24541,0.12907,-0.045472,0.41998,0.22441,-0.3146,0.019018,0.19167,0.25778,-0.33086,-0.12266,0.12661
9.362,-3.4289,0.94203,0.31662,0.067341,-1.0066,0.43447,-0.40556,0.27848,0.36372,-0.22411,0.07099,0.24829,0.33192,0.040776,-0.29967,-0.080418,0.124,-0.36294,-0.16011,0.044658,-0.074367,0.027921,-0.095633,0.15016,0.079808,0.12429,0.03802,-0.056796,-0.011947,0.034225,-0.062066,-0.075187,0.06554,0.027223,0.091988,-0.042887,0.20854,-0.08183,0.012413,0.10724,-0.03098,-0.10901,0.10289,0.179,0.042493,0.048333,-0.058887,-0.05178,0.059879
1.5296,2.2669,-6.668,0.0013558,1.9781,1.2639,0.77542,0.071011,0.6268,-1.0095,-0.22018,0.57737,0.9912,0.27605,0.018673,0.73769,1.1993,-1.4595,-0.69218,-1.354,0.37211,0.59392,-0.45116,0.14784,-1.7823e-05,-0.11361,-1.4874,-0.24149,1.0725,0.016622,0.53027,0.82372,-0.58322,-0.16316,0.42618,0.15472,-0.34272,0.76915,0.14926,-0.59227,0.050593,0.26664,-1.2087,-0.13469,0.77053,1.0197,-0.11424,0.39091,-0.17682,-0.26913
9.3963,-3.4417,0.8964,0.38033,0.080578,-1.2097,0.35338,-0.20753,0.45515,0.42849,-0.20515,0.00072301,0.13704,0.4539,-0.080251,-0.16004,-0.014704,0.11139,-0.23199,-0.13106,0.11024,-0.10763,0.089372,-0.053495,0.0034239,0.085161,0.18844,0.17243,-0.012521,-0.12441,0.032354,-0.054252,0.042432,-0.078759,0.0062854,0.12959,-0.011297,-0.0081877,0.22074,-0.009099,0.014373,-0.016628,0.10745,0.13671,0.25086,-0.0081286,-0.029451,-0.042652,-0.076022,-0.076786
7.1546,-3.5133,0.99508,-0.050043,-0.05366,-1.0962,-0.61519,0.12519,0.32443,-0.20813,0.051539,0.2832,-0.45381,0.43371,0.42595,0.35364,0.65151,0.61237,0.00028876,0.54972,0.58948,-0.42249,0.025731,0.20906,0.54538,0.47919,-0.074355,0.35988,-0.13927,0.52537,-0.35758,0.42319,0.33094,0.70453,0.21627,0.12209,-0.33572,0.31643,0.11566,0.044303,0.14548,0.032346,0.098428,-0.091949,0.028719,0.10242,-0.047514,-0.28683,-0.43462,0.1508
8.6589,-3.1193,1.1559,0.38701,0.19017,-0.5497,-0.093081,0.18379,0.011322,0.64871,0.046343,0.48258,0.053371,0.19875,-0.17158,-0.51132,-0.20321,0.26371,-0.2201,-0.0065975,0.018495,0.26322,0.032952,-0.17239,0.00534,-0.18113,-0.055042,-0.41943,0.26213,0.10601,0.01199,-0.23939,0.046576,0.16556,-0.46483,-0.16945,0.59235,0.097034,-0.16877,-0.23318,0.43575,0.20116,-0.35887,0.074342,-0.2525,0.13746,0.065747,0.06563,-0.086571,0.11962
-15.811,-3.0239,2.2962,-0.98101,-2.6313,1.5078,0.79858,0.74685,0.064654,1.2652,-0.18564,-1.3477,-0.43242,0.35287,0.49429,-1.6218,-0.18013,-0.91021,-0.46627,0.69241,-0.82365,-1.2092,0.61675,-1.0139,-0.44973,-0.47912,-0.28173,0.14146,-0.18315,-0.41933,-0.76521,-0.51141,0.68178,0.39643,0.74319,0.12001,0.56215,0.8922,-0.92218,0.72984,-0.26114,0.64914,0.24791,0.60524,-0.1511,0.71624,0.71739,0.71626,-0.00060972,1.1985
8.6874,-3.4217,1.108,0.8781,0.25208,-1.0896,0.38277,0.15952,0.65051,-0.10594,0.15502,-0.10036,-0.0097046,0.50397,0.29188,-0.046609,0.076968,0.29249,-0.23399,0.034701,0.22321,-0.12594,0.0091984,-0.23835,0.26102,-0.016703,0.34191,-0.034762,0.17042,-0.15457,-0.01339,-0.075261,0.057318,0.12771,-0.057896,0.28999,-0.14328,0.21358,-0.13901,-0.27547,0.058119,-0.082463,-0.16982,0.050817,-0.087368,0.21553,0.17712,-0.0090978,0.14018,0.15843
6.7671,-3.3951,1.6114,0.60832,-0.52977,0.025126,-0.082232,0.43883,-0.060856,-0.050552,-0.56878,-0.83587,-0.76365,-0.84833,0.83152,0.50994,0.060676,0.28837,-0.68918,-0.13502,0.10909,0.24223,0.61889,0.30683,0.84765,-0.13661,0.51361,0.065839,-0.024437,0.23243,-0.13624,-0.21142,0.047872,0.19345,-0.22486,0.048128,0.33778,0.16427,0.25525,-0.44081,0.19905,-0.17604,-0.44259,-0.18459,0.20284,-0.37013,0.32448,-0.06859,0.41164,0.45839
-1.0243,-4.1788,1.5174,-0.78236,-1.3076,-1.0871,-1.4099,1.6636,-0.75635,0.29729,0.95341,-0.2063,-1.1656,-0.10654,2.2995,1.62,1.654,1.5336,-0.48316,2.5974,-0.94812,-0.33726,-0.34758,1.2602,0.46188,0.74476,0.05556,-2.5403,-0.32894,1.2928,-0.35824,-0.82704,1.2082,0.2526,-0.5401,2.5418,1.5114,1.3104,-0.55675,0.90197,-0.63313,-1.0046,-0.48123,0.98548,0.23007,-0.049872,0.90821,-0.93066,-0.47263,1.008
3.7147,2.0865,-3.1805,-1.3297,1.3014,-0.89349,-0.71348,0.82314,-1.6056,-1.3227,0.12779,-0.98556,1.6909,-2.1779,0.14144,-1.0046,-0.14468,0.23402,-0.11639,0.66707,-0.27753,-0.41835,-1.9805,0.013596,-1.1586,0.57812,0.36808,0.38376,0.036716,0.64073,0.28613,-0.30544,-0.14798,-0.36061,-0.44476,0.30102,0.46864,-0.32744,0.44774,0.0013217,0.67488,0.068426,0.20568,-0.094654,-0.18642,1.0722,0.15104,0.1259,-0.72455,-0.0096218
-16.943,-4.4323,1.545,-1.4488,-1.4782,1.5223,1.4594,-0.5826,0.48501,1.7948,-0.15045,0.27452,0.48464,-0.46098,0.79885,-0.71275,-0.35183,-0.59774,0.11315,0.6444,0.2731,-0.086365,0.76119,-1.239,-0.041313,-0.88082,0.16491,0.32954,-0.99917,-2.1063,0.3156,-0.35611,-0.46063,-0.29515,-0.38604,-0.23463,0.69131,-0.29001,0.56768,0.64758,0.11344,0.40465,-0.22541,0.11225,0.13972,1.3533,-0.16378,-0.27592,-0.76515,-0.17597
-13.676,-4.1603,-0.67578,0.89958,-1.3396,-2.0285,0.16903,-0.76256,-4.0432,1.0658,-0.91631,-1.9823,-0.26588,0.5073,-1.7329,0.35545,-1.1149,-0.63918,0.38609,-1.9729,0.16379,0.3714,0.28858,0.45529,1.2426,-0.089672,-0.54586,-0.50926,0.23215,-0.063574,0.40181,0.39273,-0.081248,0.64305,1.4623,-1.2792,-0.004611,0.61182,0.51247,1.582,-0.19397,-0.23504,-0.83562,0.0046202,-0.12613,0.17991,0.39527,-0.78786,-0.01576,-0.12492
-4.9287,1.5356,-3.6717,0.31653,-0.18245,-1.3453,-1.2933,0.48692,-2.9535,-0.52823,-0.52481,-0.59379,0.3941,-2.5844,-1.0103,-0.36351,0.62082,0.29463,-2.214,5.0343,-1.3221,-3.2763,0.05393,-0.14798,-1.2754,-0.27919,2.8919,-0.59113,-2.4175,-0.051687,-0.60588,0.30846,-1.1255,-0.56956,-1.352,-1.5796,0.41178,-0.5678,-0.32239,-1.3797,-0.52469,-0.65956,-1.4826,-2.0307,0.94002,0.91767,-0.23107,-1.2489,-0.81062,-0.97655
2.7262,7.5329,3.0975,-0.03654,1.8422,-0.45622,0.25638,-0.16261,-0.7214,1.3357,-0.77661,-0.97989,0.0068263,-0.89982,0.11603,-0.37016,0.51039,0.90266,-0.4949,0.46858,-0.22671,-0.8183,-0.68533,-0.057972,0.70458,0.60164,0.67862,0.86956,0.54596,-0.54187,0.76223,0.26505,-0.96663,-0.25095,1.4384,0.6383,-0.58383,-0.046299,-0.26339,0.46855,-0.21681,0.35681,0.22069,-0.73025,0.18356,-0.47986,0.44543,-0.99022,0.80078,-0.070972
-5.164,-4.1016,1.8598,-5.4148,-0.71557,1.1446,0.00030656,0.52163,0.468,0.64565,-1.4293,-2.0735,0.96037,-0.23885,0.10455,0.54232,0.0048802,0.13284,-0.080002,-0.84541,-0.77467,-0.38588,0.7843,-0.015465,1.1846,-0.088628,0.31701,1.2851,-0.13556,1.5821,-0.94912,1.5147,0.28638,0.65829,-0.87878,-0.87207,2.2725,-1.1663,1.6117,1.2244,-0.20803,1.2198,2.1538,-0.25049,0.0099263,0.50075,-0.67429,-0.63496,-0.29104,-0.61735
1.2112,-4.0038,0.92184,1.7028,-1.4866,-1.5577,-2.5344,2.0765,-0.12104,-1.4959,0.36697,0.87118,0.010137,0.2505,0.3698,-0.58034,1.2657,-0.36152,-0.12593,-0.83898,-0.62171,-0.12009,-0.34917,-1,-0.64904,0.19962,-0.73998,-1.8869,0.78931,-0.073547,-0.024645,-0.10394,0.65429,1.733,0.073734,-1.4743,0.50662,-0.22006,0.15704,0.33761,0.24757,0.23756,-1.1347,0.4693,-1.0389,0.98613,-0.16341,0.83471,0.50769,0.24698
7.1863,0.44806,2.9874,-0.78343,-3.5539,3.9578,-2.3067,-4.3866,-1.9166,-3.7214,0.3474,0.51883,1.4723,0.27847,-0.63137,-1.0191,1.9071,2.5551,-0.28169,-1.3195,0.11307,-0.52934,1.1399,-0.83483,0.47725,0.45323,0.10017,-0.31146,-0.46815,-0.26283,0.26608,-0.1416,-0.022455,-0.17736,0.27636,0.4085,0.032755,0.62538,0.22446,0.35575,-0.11318,0.044973,-0.060055,-0.01557,0.1587,-0.30007,0.026011,-0.4649,0.24547,0.1371
-1.428,2.3439,-4.9757,0.50969,0.45513,0.66485,0.6457,0.018085,0.3468,-1.1657,0.40617,0.16816,-2.2998,-0.20077,0.88235,-0.2964,0.68432,0.92013,1.1224,1.0982,0.24031,0.45977,-0.82069,0.29795,0.18725,1.0759,-0.47099,-0.29116,0.92538,0.24969,-0.013186,-1.0059,-0.50889,-0.45632,0.31075,-0.43729,-0.050439,2.057,-1.357,-1.1373,0.37475,1.3784,1.3469,1.0194,-0.73181,0.46311,-0.38056,-1.5715,1.3762,0.94699
0.47975,-2.654,1.4858,-2.912,0.5501,1.0265,-2.7411,0.39175,-1.6518,0.28591,1.3457,1.2661,-0.99472,-1.183,1.9823,1.2297,-0.60266,0.58234,-1.1001,0.90411,0.6588,-0.73555,0.57339,-0.25094,-0.60759,-0.77191,-0.55845,-1.0955,2.2703,-0.88561,-1.225,-0.62541,0.072792,0.10915,-1.0054,-0.89636,-1.2749,-1.2971,0.63907,0.40145,-0.47505,0.61633,-0.76564,0.8212,-1.1923,-1.4257,-0.39204,0.19093,0.56862,-0.5859
-11.144,-4.0352,-0.68519,0.033074,1.5154,-1.0345,0.9037,-0.77289,-1.9798,1.4276,-0.033014,-0.79444,0.16585,0.65078,0.52841,-0.28009,2.0953,-0.45715,0.92782,-0.69169,-0.34768,-0.4953,0.94193,0.80339,2.1541,0.55989,-1.6924,-2.1112,-0.95908,-0.73113,-1.3998,-0.95767,-0.41776,-0.50932,0.34592,-1.1255,1.8275,0.38854,-0.39541,0.073456,1.395,0.40611,-0.95216,0.48347,-0.50369,-1.4962,-1.0211,-0.66858,0.95749,-0.40544
-4.5794,1.8607,-6.1739,0.91293,-0.92913,-0.60753,-0.69282,1.1208,0.45361,-2.3174,-1.0985,2.4479,-0.13493,-0.82967,-0.97541,1.8806,-1.9802,-0.55942,-1.3963,0.26493,0.073778,0.93918,1.1656,0.54767,1.0686,1.0499,0.55546,0.44398,-0.27816,0.89335,-0.075984,-1.1949,1.2634,2.3167,1.8146,0.89183,0.1704,1.992,-0.4171,-0.14681,-0.67739,-1.0478,1.5719,-0.58725,-1.0351,-1.7561,0.35842,1.5882,0.27195,0.37315
-7.6341,-3.3652,1.2986,6.1765,-4.1383,-1.6152,-1.759,0.60255,0.67762,-1.8154,1.5786,-1.7259,-1.2035,-0.11633,1.16,0.86576,1.0056,-0.15021,-0.28694,-1.006,-0.52508,1.2369,-0.99594,-1.1449,-1.3051,-0.37949,0.17389,-1.7414,0.26474,0.11947,0.37731,0.10271,0.97487,0.48802,-0.72833,-0.93909,-1.1955,-1.1756,0.85181,-0.076011,-0.16242,-0.4461,0.71852,-0.41708,-1.2048,0.54367,-0.90792,0.67814,-0.81584,-0.16413
1.0102,8.8849,1.8057,0.27549,3.2178,1.4172,-2.5794,-0.21079,0.032152,2.5692,-0.74402,0.19566,1.1138,-1.3789,0.95737,-0.35428,0.4726,-0.004992,0.3109,-0.15747,0.28016,0.30006,-0.23221,0.40003,-0.052167,-0.49891,0.43425,-0.19438,-0.037573,0.73507,1.1118,0.27556,-1.1943,-0.3829,0.1404,0.11403,0.36393,-0.825,-1.2398,0.51666,0.19649,-1.3592,0.0064286,0.092771,-0.64665,-0.74753,-0.72478,-0.48646,0.70787,-0.88501
-5.4782,-3.6273,2.2016,3.6288,1.0478,3.2194,0.69758,1.9775,-0.097457,0.96551,-1.0338,-0.59379,1.2462,-0.35995,-1.381,-0.21916,1.141,-0.2315,0.29366,0.30745,-0.85773,-1.334,0.73445,1.6357,0.44195,-0.72831,0.35869,-0.88303,0.5764,1.0883,-0.45528,1.4852,1.9936,0.95335,1.2332,0.076041,0.10183,-3.1506,0.67208,0.89379,1.1476,0.21512,0.40158,0.93108,-0.28557,-0.32009,0.28185,-1.3915,0.3628,0.39277
-5.1587,1.9107,-6.5683,4.5866,1.5139,0.92229,2.2646,-0.96082,0.80642,-0.70918,-0.51763,0.090788,0.58109,0.75083,-1.6041,1.1433,0.031659,-0.15955,-0.78902,1.4792,0.6543,0.58675,1.0698,-0.53472,0.1777,0.23209,-1.482,-0.48397,0.25983,0.83653,0.71307,-0.78232,0.44484,-1.0051,0.41289,-0.18217,-0.3103,-1.3258,0.95775,1.8263,0.12251,0.54821,-0.76717,-0.88551,1.5205,0.38361,0.10367,-0.059729,0.11652,-1.0588
-14.502,7.059,2.6187,1.2827,-1.5838,-2.4441,0.8729,-0.84253,1.699,-1.9847,1.2444,2.2713,0.30962,-0.021619,-0.346,-0.23414,-1.055,0.29725,-0.34565,0.0019002,-0.13774,0.82927,0.57394,-1.3679,-0.04798,0.13772,0.24627,1.0218,-0.49373,-0.8307,0.43495,-0.2358,0.98232,-0.85972,0.17141,0.064756,-0.88785,-1.7422,0.077852,-0.32805,1.1888,1.0397,-0.81687,1.0721,-0.70084,0.10006,-0.15095,0.098221,-0.21907,1.4113
-0.2249,0.41557,-2.7845,2.1851,2.2821,0.61878,0.4218,3.1493,-2.2788,1.0822,-0.52786,-0.74274,0.58711,-2.4854,-0.34285,-1.9951,1.5684,1.4698,-0.074551,-0.1304,-1.0164,-0.0079261,0.31022,0.2448,0.35172,0.88704,0.56819,-0.66551,-1.2721,-0.59425,0.020954,-0.87028,0.40119,0.45335,1.5362,0.59711,-0.23327,0.90213,1.2208,-0.38905,0.26575,-0.26998,-0.39687,0.79166,0.37107,-0.66377,0.23739,0.2478,0.61771,-0.032157
-3.0889,-2.203,-1.0772,1.6025,3.3538,0.35082,-0.70398,-1.0407,-1.5543,-0.60803,0.48284,1.2466,-0.0068073,1.0938,-1.6864,-0.034747,-2.7808,0.33054,0.15234,-1.6758,-1.2387,1.6911,-0.44802,-0.25469,1.8993,-0.71344,0.28918,2.6077,0.50841,-0.60868,0.79294,0.69183,-1.2385,0.76548,-0.022456,0.21119,1.433,1.069,-0.38905,0.56913,0.27396,-1.2932,0.84492,0.47648,-1.0227,-1.4476,1.9388,0.53363,-0.22934,-0.28761
-10.787,-4.7987,1.1193,-0.35613,-2.026,-2.613,0.31247,-0.18984,0.59906,-0.65462,-0.49052,2.0718,-0.13555,-0.90806,2.5689,1.5712,-0.2483,-0.724,-0.10085,-1.9842,0.097313,0.76769,-0.58963,0.97445,-0.81049,2.1291,-0.2907,0.97217,-0.12276,-1.8467,-1.1117,0.33313,0.56662,-1.9806,1.071,1.0831,0.67359,0.67787,-0.66939,0.09388,-0.86632,-1.7944,-0.90823,-0.5096,-1.3211,0.23321,-0.27795,-1.1982,2.0925,-0.30744
2.9753,-1.5437,-1.0226,-0.25945,1.7363,0.88441,-2.0883,-0.98705,-1.6335,0.15669,1.3895,0.12875,0.62659,0.19485,2.1598,0.62849,-0.077069,-0.8319,1.5524,1.3793,-0.30962,0.031442,-0.52516,1.1942,-0.094778,0.31508,-0.11923,0.14806,-0.45314,0.0874,-0.78547,-0.044669,-0.56481,-0.055477,0.44656,0.21325,-0.16022,0.34086,0.86805,-0.2796,0.061976,0.39273,0.42239,-0.99924,0.54464,-1.066,0.13042,0.35065,-0.20592,-0.32909
1.2928,9.3628,3.328,-0.21165,1.4177,0.05037,0.97459,1.3183,-1.7761,-0.99111,0.85403,1.0038,-0.21726,0.65061,-1.0546,-0.6217,-0.81892,-0.23557,-1.1763,0.44593,0.27391,0.50899,-0.15513,-0.20152,0.19987,-0.7726,-0.070581,-0.78521,-0.43319,-1.4176,0.61907,0.13418,1.1125,0.18979,-0.10459,-0.38855,-0.8152,-0.024728,0.35273,0.12456,0.43741,-0.89633,-0.57449,0.097581,-0.30264,-1.3617,0.34578,-0.16552,-0.083866,-2.3303
9.0464,-3.3191,0.78281,0.18595,0.32897,-0.99607,0.10244,0.13848,0.32423,0.47456,-0.13635,0.48878,0.29418,0.32414,-0.4062,-0.30987,-0.22588,-0.117,-0.20307,-0.37572,-0.015151,-0.079812,0.16987,-0.27361,0.069873,-0.036186,0.09402,0.14783,-0.24358,-0.13971,0.17214,-0.19327,-0.18241,0.036077,-0.24355,0.04594,0.098289,0.034226,0.11491,0.010692,0.0011357,-0.022463,0.02702,-0.13336,0.042512,0.075,-0.069367,0.14029,-0.14972,-0.047718
8.5007,-3.1494,2.2466,-0.29845,-1.5143,1.0156,0.88919,-0.025213,0.37703,-0.41881,-1.2837,-0.27232,0.1632,-0.71918,0.15095,-0.24122,-0.60528,0.11132,-0.41831,-0.014788,0.31859,-0.5243,0.47845,-0.45749,-0.067012,-0.15455,-0.24153,-0.2516,0.0058455,-0.37032,0.19773,0.078071,0.40818,-0.026817,-0.10719,0.050507,0.2614,-0.58193,0.44827,0.13263,-0.065658,-0.25725,0.41676,0.070071,-0.15151,0.13635,0.002138,0.20712,-0.24145,0.145
2.8428,-3.6667,1.107,2.8839,0.097257,-0.79284,0.3085,0.11339,0.10175,0.30055,-0.16723,-0.25623,-0.23816,-0.38017,0.43361,0.93195,1.3847,0.38516,0.40694,-0.80217,-0.7763,0.34092,-0.64667,-0.8386,0.38014,0.033308,0.81984,0.28424,-0.015751,-0.72028,0.65713,1.2372,0.12762,0.13744,-0.20106,0.097868,0.13336,-0.9732,0.10964,1.31,-0.20693,-0.066797,-0.23861,-0.50153,-0.62183,-1.1841,-1.0456,1.035,0.29934,1.0488
9.4996,-3.4429,0.85651,0.28787,0.063316,-1.225,0.36532,-0.21385,0.39062,0.35087,-0.21533,0.0172,0.16999,0.42704,-0.085328,-0.21151,0.052349,0.084179,-0.090451,-0.15284,-0.0019771,-0.16276,0.075793,-0.025476,0.018898,0.023842,0.085361,0.094372,-0.081005,-0.14935,0.020067,-0.048677,-0.019122,-0.024045,-0.0013198,0.059469,0.056401,0.00015675,0.0075867,0.0094767,0.065878,-0.010493,-0.0085984,0.032761,0.062089,0.037407,0.0050255,-0.034463,-0.047163,-0.045929
0.33241,-0.18838,2.4804,-0.42207,0.84379,4.0994,-0.9531,0.71748,0.35565,-1.262,0.31994,0.9342,1.1076,0.14019,-2.0941,-0.066046,-2.0875,0.83254,-0.54363,0.90806,-0.25982,0.15062,-1.3581,-0.048405,0.31291,-1.0466,-0.18981,0.80119,1.2739,-1.1609,0.51817,-1.2958,-0.21643,-0.1838,0.13358,1.0686,0.27098,-1.7844,-0.08978,0.26631,-0.18038,-0.30121,-0.7244,-1.2199,0.14232,-0.15402,-0.069541,-0.56267,1.0162,1.4351
8.7974,3.0364,-5.3476,-0.1264,-1.9822,0.29081,0.54542,0.065997,0.50849,0.31843,-0.18051,0.062343,1.529,0.43461,0.27111,0.74283,0.2841,-0.88987,-0.1877,0.050788,0.26946,0.067007,0.016047,0.030758,-0.0033003,0.089384,0.26639,-0.23149,0.08367,0.054568,0.021528,-0.046761,0.052428,0.028354,0.015932,-0.018421,-0.12721,0.077743,0.10008,0.0030809,-0.065918,0.029197,-0.1617,0.054456,0.10311,0.094215,0.030008,-0.042073,-0.069663,-0.15127
6.0196,-3.3275,0.34171,0.46183,1.6725,-0.079253,-0.45242,0.90969,-0.27635,0.3966,0.20926,-0.46152,0.17376,0.21373,-0.34365,-0.7009,0.41713,-0.20043,-0.35569,-0.16003,-0.43866,-0.5514,0.5762,-0.47526,0.036125,-0.47081,-0.6279,0.18277,-0.79341,-0.72858,0.59671,-1.0697,-0.60041,-0.0067041,0.16339,0.25052,0.84704,-0.15859,0.53384,1.0017,0.43258,0.37657,0.3907,0.40404,-0.41658,-0.492,-0.36422,0.46726,-0.096309,0.38309
