2.6154,-0.096209,-6.3041,2.3989,5.9895,0.23994,2.5426,1.309,0.10981,-0.95405,-0.96448,-1.1109,-0.14107,0.047671,0.58876,0.81708,1.8048,-1.6539,-1.3089,0.48144,-0.70065,0.86709,0.2892,0.73028,-0.48714,-1.6473,-1.7009,-0.20656,0.3335,0.45754,1.3863,-0.75644,1.8985,0.11809,-0.99272,-0.2328,0.038351,0.62531,0.17195,0.38855,-0.22073,-0.363,0.92044,0.39509,0.15934,0.40642,-0.1509,-0.93547,0.38986,-0.038477,-3.9179,0.62961,-0.35159,0.48927,0.054401,0.40818,0.079549,0.21397,-0.74096,0.25266,-0.013684,-1.1709,-1.2106,-0.34467,0.79466,-0.59112,0.47225,-1.218,0.35111,-0.61822,-0.64628,-0.19864,0.11615,0.75228,1.3033,0.91624,-0.53785,-0.95346,1.5238,0.74726,-0.50465,0.52761,-1.3891,-0.39428,-0.14898,0.49779,1.7312,0.8242,-0.38174,1.5041,-0.72108,-0.13947,-1.0829,1.4771,-0.091076,0.026814,0.088908,-0.024878,-2.1847,-0.90449
9.1753,-10.496,2.1484,-2.2967,-3.0412,-3.8674,0.069969,-5.2481,1.1954,-0.051401,0.48507,0.88879,-0.58511,0.8789,-1.4415,0.61744,1.1494,-2.0218,-0.27274,-0.075773,-0.85752,0.84067,-0.84149,-1.4697,2.0374,2.1279,0.45801,1.3932,1.8201,-0.29084,0.44756,0.37666,0.74387,0.036988,-2.2791,-2.4703,-0.53139,-2.3,-1.8064,-0.84862,-0.42643,0.33034,-0.74226,-1.4267,0.90165,-0.13484,0.010109,0.32231,0.28837,1.2346,0.47596,-1.8187,0.1755,0.29585,1.9521,-0.47935,-0.41497,-0.1695,1.8866,0.12802,-1.8747,-0.63204,0.24568,1.2744,2.2241,0.90893,-0.97316,-1.4755,1.2478,2.4804,1.7272,0.62862,0.42925,-0.0023493,1.0627,0.56818,-0.89338,-0.59138,-1.439,0.13455,-0.14482,3.3825,1.1486,-0.98747,1.9784,-1.6459,0.22635,-0.73939,-0.27185,-1.1032,1.9514,0.5654,-1.3267,0.087432,1.4924,0.83151,1.1484,-0.029927,-1.4279,-0.51688
-9.9744,2.9981,1.7946,0.4706,-0.48645,0.30668,-0.44663,0.81248,0.44254,-0.095299,0.10802,-0.095405,0.46901,0.28358,0.20875,0.25317,-0.36688,-0.22408,-0.0076936,0.14283,-0.54751,-0.12466,0.019772,0.24919,-0.21631,-0.13602,0.10563,0.12177,-0.072196,-0.10849,0.0050966,-0.22891,0.028058,0.034383,0.024437,-0.068037,-0.024026,-0.051124,0.021039,-0.10817,0.20453,0.066705,-0.024522,0.031534,-0.21084,0.12069,0.052326,-0.15352,0.042182,-0.090912,0.13014,0.033607,-0.11599,-0.020439,-0.066779,-0.16963,-0.19175,0.14917,-0.1784,-0.042349,0.05066,0.078742,0.012731,0.096841,-0.18777,0.033435,-0.0055804,0.091884,-0.0927,-0.042569,-0.15982,0.11985,-0.085587,-0.068891,0.032716,0.033538,0.020636,-0.12236,0.095114,0.25218,0.11788,-0.071862,0.08259,0.12136,0.22866,0.011173,0.11713,-0.10501,-0.030388,0.20478,-0.18141,0.011163,-0.28345,-0.002962,-0.23789,-0.036414,0.086016,-0.12713,0.069464,-0.13837
5.0787,4.5122,1.4855,-2.2426,1.9522,0.091913,0.17205,-2.3781,2.6518,-1.9115,0.10585,1.6071,1.6216,-0.1463,1.9911,-2.439,-0.0061655,-0.34206,0.62691,-0.010515,-0.59749,0.41116,-1.7209,-1.2957,-0.016374,-0.54536,0.81514,-1.7957,-0.50867,-0.024167,0.41399,0.12684,0.49364,-2.2732,-1.6265,0.30422,2.4733,-0.96489,0.9132,0.32416,1.5287,0.030971,1.0821,-2.0452,-0.67769,-1.8759,-0.37496,-0.88987,-0.51074,0.148,-0.93042,1.6351,-1.2178,-2.4626,0.73527,-1.0325,1.3705,0.036622,2.2421,-0.75074,1.6389,0.4031,1.7656,0.11803,-0.16946,-1.3955,0.71336,0.9989,0.58502,0.86794,0.075167,-0.29478,2.1577,1.1072,-0.063072,0.71541,-0.51889,0.96137,0.68307,1.3913,-1.4974,1.512,1.2528,-0.40057,-0.94329,-1.444,-1.3457,1.7136,0.83357,0.27368,0.40218,-0.088004,1.5569,0.81121,-0.55158,-0.047005,1.6324,0.76463,-1.4937,-0.18767
0.44177,0.14695,-5.8644,-0.67312,1.2992,0.50458,0.59547,-1.0766,1.2027,-0.41006,-1.3795,-0.40314,-0.34263,-0.78627,0.15265,0.047052,1.3413,-0.1643,-0.25388,1.6631,-0.12636,2.0892,-1.0969,0.38394,-0.77527,-0.50274,0.86537,-0.36869,0.9562,0.15965,0.83248,0.83506,-0.15039,-0.26796,0.63731,-0.56498,-0.074395,-0.74304,-0.54084,-0.1506,-0.41742,-0.74404,1.5023,0.29624,-1.2265,0.2341,-0.87959,1.0925,-0.86638,0.15642,-0.39969,-0.70565,-0.080496,0.78299,0.96599,-0.84878,-0.12893,1.3424,-0.45766,-0.38725,0.85191,-1.0589,0.72127,0.67231,-0.73379,0.53412,-0.45163,-1.6322,-0.44568,0.22381,-0.36688,0.95009,0.59986,-0.84701,-1.9673,1.0842,-0.14904,0.74388,0.71004,-0.30786,-0.65577,0.76705,-0.071418,-0.95506,-1.2473,0.61099,0.81444,0.55616,1.0514,0.18734,0.53637,0.38869,1.4325,0.40937,-0.17732,-0.44593,-0.027787,0.13324,-0.77933,0.30589
-8.1833,-12.06,0.13661,0.45776,-0.77584,-4.4499,-2.5735,1.1454,0.70097,0.52996,0.57355,-0.55466,-0.12558,0.81712,-0.1697,-0.2615,-0.18175,0.17375,0.39192,-0.40467,0.64988,0.072036,-0.093018,0.11741,0.28133,0.394,0.28083,0.0064774,0.14489,-0.14359,-0.13548,-0.13447,-0.23036,0.047639,0.25088,0.23063,-0.080168,0.18033,0.1655,-0.019111,0.0090107,0.33522,-0.13057,-0.23235,-0.2145,-0.095762,-0.40995,0.24094,0.1674,-0.076745,0.22265,-0.4049,-0.37103,0.086055,-0.42486,0.46763,0.10771,0.028175,0.12941,-0.15626,0.019644,-0.33765,0.029867,0.21895,-0.095691,-0.10327,0.40351,0.20226,0.15415,-0.2101,0.49767,0.1166,-0.10054,0.20476,-0.07621,0.011316,0.018933,0.073641,-0.062878,0.03053,-0.12724,-0.2376,0.011612,-0.26419,-0.16801,-0.044199,-0.016151,0.23591,-0.24193,0.087953,-0.035162,-0.048944,-0.087597,0.078266,-0.15075,-0.18319,-0.23199,0.26669,-0.027779,0.17414
-1.4279,0.18549,-6.9939,-0.51647,-1.8935,0.57513,-0.50067,-0.86672,-1.6942,-0.3973,1.9895,0.16528,0.86129,-0.88616,-0.71842,-1.0859,-0.42877,0.33764,1.1802,-1.1735,1.8719,-1.3464,-0.2424,-0.5776,-0.71636,0.21202,0.40663,0.29938,0.32016,-0.19752,0.81417,0.15968,0.22961,-0.019292,-0.65844,-0.4312,0.34486,-0.63947,-0.088434,0.18111,0.22612,0.14408,-0.39463,-0.6538,0.17736,0.73046,-0.22142,0.02499,-0.1595,-0.25746,-0.53493,-0.15176,0.98696,-0.66562,0.18307,-0.2674,-0.16344,0.26714,-1.0739,-0.28879,-0.26695,0.38533,0.27728,-0.72511,-0.38877,0.014747,0.096876,-0.84395,-0.026943,0.21982,0.019397,-0.022079,-0.40579,0.55424,1.1968,-0.83731,-0.07635,-0.23752,-0.8853,-1.6767,0.51364,-0.16241,-0.97076,0.71426,-0.79241,-0.37998,-0.10889,-1.2919,-0.7595,-0.014835,0.91548,-0.2,0.14443,0.088517,-0.88027,0.49595,0.098023,1.8563,0.065402,0.013748
-9.8952,3.5659,2.1626,0.48406,-0.42185,0.26728,-1.1981,0.7147,0.65512,-0.058942,0.031542,-0.32363,0.13595,-0.017661,0.49976,-0.13287,-0.30137,-0.43043,0.033513,0.35299,0.030547,-0.27697,0.1146,0.53931,-0.21312,0.647,-0.093538,0.12005,-0.19422,-0.20146,-0.060563,0.46812,-0.16525,-0.11559,-0.27298,0.067903,0.11642,-0.10356,-0.26592,-0.1499,0.80639,0.097629,-0.23571,-0.12469,0.15288,-0.1059,-0.21853,-0.23261,-0.036697,-0.17813,-0.27615,0.15414,0.032804,0.008819,-0.051349,0.13856,-0.29295,-0.16952,0.33394,0.25017,-0.43728,0.028538,0.45756,0.4921,0.25163,-0.12811,0.078329,-0.076862,0.17007,-0.39722,-0.036836,-0.057932,0.20571,-0.19849,-0.24968,0.26534,-0.044439,0.011565,-0.30803,0.077207,-0.15734,-0.094066,0.33485,0.00021472,-0.09456,-0.48037,-0.047345,0.13493,-0.12863,0.202,-0.16946,0.36436,0.28002,-0.043185,0.13725,0.52892,0.021261,-0.2113,0.045396,-0.10062
8.0763,4.8392,1.5304,-4.415,1.9169,-0.91272,1.4569,0.26221,1.1535,-1.4249,-1.6643,-0.6474,0.39234,-1.8916,-0.20706,-0.50777,-2.5273,-0.30441,-0.34797,0.74976,0.032852,-0.042383,1.5337,1.796,-1.7473,0.44849,-1.2457,-0.71393,-1.1885,1.7059,0.50312,2.1811,0.52516,-0.86607,1.3003,-0.36968,1.4448,-1.2885,0.045567,-0.095019,-0.2136,-2.0205,1.6509,0.52432,1.9616,3.4155,-3.2667,-1.7046,2.8391,1.6685,0.001626,1.348,-2.2394,-0.6046,-1.9242,0.84834,0.11674,1.2784,-0.42182,2.9465,-1.7424,0.55014,0.16736,0.27741,1.6758,0.8123,-2.3766,-0.15804,0.16549,1.7742,0.55333,-2.9618,0.39959,0.47795,0.10992,-0.93994,-1.0353,1.5051,0.40298,-2.133,-0.12299,-1.6855,1.3167,0.9398,-0.26599,-0.92489,0.65404,-0.8134,-1.0545,-0.8825,-0.32871,-0.80244,-1.6095,-2.148,0.59155,-0.90274,-0.91932,-0.9061,-0.0015183,-1.8424
15.427,1.1901,-7.1353,2.3619,1.7692,0.66789,1.4392,-0.078994,1.1366,2.0194,-1.2282,0.31038,-2.2282,-1.0591,1.0889,1.3085,-1.9459,-0.63654,-0.65806,-1.1063,-2.0918,-0.98188,-2.2214,-0.6544,-0.66491,-0.31376,0.94638,1.3946,-2.3434,0.3435,-0.50695,-0.067426,0.62379,1.8784,-1.5976,-1.7797,0.62964,1.4552,0.53868,-0.1657,1.0044,0.47932,1.685,-2.0358,1.9712,-0.8716,0.038523,-1.464,0.27666,1.9706,-0.1784,2.608,0.43575,1.8378,-1.0728,2.4036,0.57112,0.68004,-0.55901,-1.6675,2.3335,0.035301,-0.25173,2.047,-0.43177,0.32447,1.6653,0.41545,-0.57256,-2.1743,0.64643,-0.13245,-2.5454,-0.55509,0.32513,-0.22223,-1.6387,1.8086,-1.2601,1.2252,0.89616,-0.1645,-1.4054,0.35954,-1.9088,0.81553,0.61463,0.61564,0.5663,0.033888,-0.37111,0.86454,-1.2426,0.60054,0.72177,3.0615,0.83401,0.93257,-1.3824,0.057168
0.30332,4.4401,2.0836,-2.5934,-0.60625,0.14394,-1.3877,-4.2022,1.5747,-0.56762,-1.1078,-0.66084,0.59913,-0.089794,0.08159,0.84135,0.40237,-0.39911,-1.5678,-0.89785,0.82247,-1.4587,0.84549,0.24028,-1.3233,0.67207,-0.49591,0.71784,-0.86237,0.29245,-0.51528,-0.16362,-0.31246,-0.2723,0.99957,0.23183,0.79248,-0.72502,-0.52722,-0.76261,0.42464,1.3092,-0.40303,-0.33783,-1.0708,0.99989,-0.18311,0.0070744,-0.94598,0.13316,0.14662,0.41347,0.31223,0.6591,0.39573,-0.32072,0.43771,-1.1038,0.3463,0.48452,-1.1476,0.40449,0.80207,-0.80049,0.37586,-0.0019659,-1.0412,-0.012173,1.0496,-0.36893,0.30381,-0.34263,-0.047656,-0.55754,0.28438,0.69315,-0.69509,0.49129,-1.8729,0.4266,-0.50289,0.00010771,0.045527,0.94986,0.76758,0.55796,-0.099042,0.57322,-0.34844,0.39464,0.59419,0.25083,-0.28463,-0.70934,-0.92041,-0.040348,-0.8104,-0.020574,-0.20689,-0.071057
6.7658,4.2212,2.4341,-2.3517,-2.5854,-0.193,1.5806,-3.8998,-0.02367,-0.60554,-2.7246,-2.7362,-1.4975,1.2114,1.7813,-1.7959,-0.1056,-0.33889,-1.0727,-3.7923,-0.19703,0.73614,-0.82044,-0.29931,0.85416,0.20693,-0.40413,-0.98267,-0.25633,-0.094475,-0.07682,-1.4007,-1.4029,-2.3771,-1.3583,1.7803,-0.42139,1.1535,1.3987,-0.0021347,0.37563,2.4609,1.8048,-1.2032,0.14891,-0.34598,-2.5601,-1.8233,-0.77378,-0.3776,0.90988,0.61814,3.4888,-0.22941,-0.83956,1.3656,-1.0956,-0.48066,-0.65206,0.48209,0.90658,-1.036,1.4036,-2.2292,-1.1815,-0.29274,0.5667,1.4075,0.34934,0.81978,-0.10616,-0.87159,-0.36495,0.428,2.9256,1.3727,-1.5662,-0.36133,2.6641,0.72604,0.58521,-0.023105,-0.32219,1.4414,0.52859,-0.73389,-0.55852,1.5396,1.0171,-0.67167,0.22688,0.053909,1.5709,-0.28967,0.88917,3.2753,-0.89814,-0.17522,-1.3269,1.2612
6.7659,4.2612,2.767,-1.9639,-0.4229,0.20045,0.73231,-3.0366,-0.77377,3.2894,-0.88603,-1.8306,-2.9435,2.1414,1.6672,-0.49883,1.3134,1.3105,0.8022,-1.186,0.82158,1.1082,-0.2405,-1.2422,-1.7106,0.89705,-0.32735,-0.069191,-1.6349,0.91755,1.5049,-1.9585,-0.33854,-0.76239,-0.86388,0.12824,0.046099,0.2349,-0.16889,1.4138,-1.4707,-0.70684,1.6224,1.5723,0.058166,3.03,0.31568,0.079162,0.9022,-0.59933,0.87923,1.3718,0.040939,-0.60535,-2.9322,-0.3225,2.2849,-1.405,-1.6911,-0.9975,-0.68512,-0.95404,-0.67002,1.0553,0.68681,-0.58652,0.94189,-0.39145,0.21259,0.84377,0.43775,-0.39233,0.48723,0.49641,-1.5848,0.73303,1.5387,2.6095,-0.17512,0.95066,0.94194,-0.24234,0.86159,-0.053406,0.44257,-1.8641,-0.87417,0.46232,-1.0535,0.39531,0.3271,0.26807,1.9796,1.8657,-1.9293,-2.6255,-0.27918,0.32644,0.19853,-0.27354
-8.2728,3.5706,1.9566,0.17494,-0.26265,0.24258,-1.3688,-0.45102,0.45832,-0.015509,0.31295,0.4073,0.15719,0.22167,0.70591,0.12757,-0.19581,0.30512,0.14131,0.12117,-0.11379,-0.28271,-0.26331,0.44719,-0.28016,0.45894,-0.16067,0.23307,-0.0061573,0.028247,-0.50918,0.057492,-0.43807,0.064756,-0.29051,-0.11514,0.097036,-0.17778,-0.20398,-0.2209,-0.58176,-0.25502,0.22238,0.18014,-0.28934,0.13859,0.57724,-0.39214,-0.035474,-0.37079,-0.080764,-0.24834,0.48561,0.17567,0.4495,0.36739,-0.14373,0.057945,-0.13064,0.10967,0.042239,0.084062,0.0089141,-0.0092332,-0.2914,-0.032579,-0.36313,0.31637,0.075988,-0.16234,0.33632,0.09087,0.33324,0.24887,0.18462,-0.34991,0.035566,0.11052,0.26696,0.24821,0.34071,0.22257,-0.81381,-0.15776,0.47533,-0.1091,-0.26402,0.29746,0.187,0.042064,0.1262,0.015126,-0.068658,-0.047648,0.024066,0.091989,-0.074787,0.15236,0.24048,-0.14004
12.812,5.1179,2.3338,1.6456,-3.8856,0.68026,-2.678,-6.1544,1.3149,-1.2813,-0.46407,2.0189,0.45451,0.76855,0.0048887,-0.02315,-0.7358,-2.0057,-1.0059,-0.063608,0.41909,0.19213,-1.4678,0.82782,1.0391,0.69365,1.0757,-1.8608,-2.0666,0.74791,-0.60592,-2.2794,1.8708,0.72267,0.44269,-0.68175,-0.99275,-1.1916,1.4398,1.3343,-1.0752,3.1527,0.092684,0.56727,2.0263,-0.80601,-0.19174,-0.71988,1.1417,0.54449,-0.3598,-0.095136,-1.0129,-0.83732,0.36595,0.1879,2.8021,0.83863,-1.0375,-0.035104,0.24965,2.7228,1.5499,3.5085,3.1762,-1.086,0.61834,-1.1198,0.54056,-0.050759,-0.30488,-0.72312,0.76985,-0.47455,1.8191,1.4386,-0.41611,1.3464,-0.60829,-0.99254,0.59322,-1.5637,-1.2054,2.8531,-0.64962,-0.47478,0.39662,1.0174,0.51736,-0.38999,-0.83511,-1.0861,-0.064637,0.1313,0.10132,0.030823,1.5472,-0.56129,-0.59318,-0.5715
